company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_count,feasible_scenario_count,robust_feasible,worst_case_p50_kkrw_per_tco2,worst_case_tcar_kkrw_per_tco2,maximum_regret_p50_kkrw_per_tco2,mean_regret_p50_kkrw_per_tco2,robust_frontier,lambda_0_optimal,lambda_1_optimal,lambda_4_optimal
JFE_STEEL_JP,JFE Steel,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,2,1,False,114.967877,33.651217,17.337667,10.974412,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,2,1,False,110.356719,26.112532,10.62494,5.31247,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,2,1,False,104.034573,30.933373,5.871247,-0.225449,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,2,2,True,125.836452,29.747157,26.870544,21.175138,True,True,True,True
JFE_STEEL_JP,JFE Steel,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,2,2,True,130.906543,38.164353,34.512036,27.53093,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-FC0AA3F9FE37C6,P3,PORT-E5F3D5116135,2,1,False,100.014834,24.172165,0.0,-5.170942,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-FCDB7C1BD7991A,P1,PORT-51A2628EF9C2,2,2,True,134.523695,44.806962,39.867401,32.017189,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-0E9003448A63C3,P7,PORT-F194BB679477,2,1,False,151.089885,1.527591,98.225841,49.112921,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-314B41E5534D98,P3,PORT-9862FC05DA24,2,2,True,180.362373,34.436334,127.498329,87.061703,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-4D158AE8BC3521,P3,PORT-1144EBE63B41,2,2,True,147.506485,27.98363,94.642441,53.413522,True,True,True,True
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,2,1,False,54.661214,19.476592,1.79717,-39.898125,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,2,1,False,52.864044,15.370642,0.0,-42.129289,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,2,2,True,193.826736,52.149484,140.962692,103.761635,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,2,1,False,139.943023,18.267464,87.078979,44.201684,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,2,2,True,154.053732,36.112241,101.189688,61.533592,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,2,2,True,188.328274,44.519223,135.46423,96.973625,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,2,2,True,158.577796,42.437874,105.713752,67.093688,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,2,2,True,86.87693,30.143885,64.060777,53.786885,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,2,1,False,58.164539,15.439289,35.348386,23.547607,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,2,2,True,81.843003,19.875604,59.02685,47.663018,True,True,True,True
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,2,1,False,22.816153,11.45931,0.0,-12.556034,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,2,1,False,46.384056,19.03245,23.567903,11.783952,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,2,2,True,93.491211,30.836261,70.675058,60.510318,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,2,2,True,91.278678,26.106395,68.462525,57.740343,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,2,2,True,94.980152,22.077395,72.163999,61.055946,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,2,2,True,84.791917,25.557659,61.975764,51.234466,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,2,1,False,22.90068,11.621675,0.084527,-12.521827,False,False,False,False
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,2,1,False,9.277547,8.333014,0.0,-12.245036,False,False,False,False
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,2,2,True,71.569097,24.057877,62.29155,51.992612,False,False,False,False
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,2,1,False,32.509497,12.72056,23.23195,11.615975,False,False,False,False
POSCO_KR,POSCO,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,2,2,True,69.943418,20.60775,60.665871,50.006675,False,False,False,False
POSCO_KR,POSCO,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,2,2,True,63.2459,16.212597,53.968353,42.747642,True,True,True,True
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,2,1,False,10.413077,8.055994,1.13553,-11.133906,False,False,False,False
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,2,1,False,33.09912,14.759979,23.821573,12.349705,False,False,False,False
POSCO_KR,POSCO,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,2,2,True,65.25755,20.395751,55.980003,45.237132,False,False,False,False
POSCO_KR,POSCO,CAND-921D50D4015721,P3,PORT-96133A6427FE,2,2,True,67.63886,16.090247,58.361313,47.186126,True,False,False,False
POSCO_KR,POSCO,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,2,2,True,66.64762,23.811011,57.370073,46.955548,False,False,False,False
