company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,is_generated_candidate,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,26569.752,61.911896,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,62.410067,26783.544,26783.544,33299.662,429.154227,62.410067,98.658788,46109.063,42339.836,48855.954,15556.292,3850.002,80.775,0.0,77.593695,15.183627,71.192986,8.782918,0.0,0.0,0.0,0.0,0.0,429.154227,33299.662,7.872261,14.08664,11131.87,1500.071,9351.77,23897.932,191.41,-15556.292,-3687.337,-45.88,100,True,53.246846
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,21116.24,49.204315,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,49.741801,21346.904,21346.904,28096.556,429.154227,49.741801,102.705188,49356.518,44076.365,50826.017,22729.461,5345.125,64.973,-0.0,65.469602,15.7278,62.045427,12.303625,0.0,0.0,0.0,0.0,0.0,429.154227,28096.556,6.642212,11.885588,13294.954,1500.071,10134.867,24153.639,204.242,-22729.461,-5405.381,193.972,100,True,31.100561
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,27287.38,63.584089,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,64.234748,27566.614,27566.614,35656.868,429.154227,64.234748,100.483469,45984.203,43122.906,51213.16,15556.292,3006.004,144.706,0.0,83.086372,18.851624,70.902042,6.667294,0.0,0.0,0.0,0.0,0.0,429.154227,35656.868,8.42952,15.083801,10864.594,1500.071,9339.971,24167.87,61.239,-15556.292,-2729.007,-81.831,100,True,55.071527
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,22213.621,51.761393,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,52.519826,22539.106,22539.106,31022.842,429.154227,52.519826,105.483213,49259.532,45268.567,53752.303,22729.461,4142.443,151.478,-0.0,72.288329,19.768503,61.819433,9.299606,0.0,0.0,0.0,0.0,0.0,429.154227,31022.842,7.334005,13.123485,10864.594,1500.071,10423.245,26471.749,64.983,-22729.461,-3770.892,-285.181,100,True,33.878586
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,27787.608,64.749702,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,65.482747,28102.198,28102.198,37407.985,429.154227,65.482747,101.731468,45943.639,43658.489,52964.277,15556.292,2464.498,179.348,-0.0,87.166764,21.684017,70.807521,5.324774,0.0,0.0,0.0,0.0,0.0,429.154227,37407.985,8.843495,15.82457,10686.409,1500.071,9328.172,24347.829,0.0,-15556.292,-2079.107,-124.884,100,True,56.319526
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,22967.067,53.517047,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,54.498595,23388.303,23388.303,33188.56,429.154227,54.498595,107.461982,49208.052,46117.764,55918.021,22729.461,3341.159,250.871,0.0,77.334809,22.836213,61.699476,7.200881,0.0,0.0,0.0,0.0,0.0,429.154227,33188.56,7.845995,14.039641,10866.637,1500.071,10454.276,25817.709,0.0,-22729.461,-2854.931,334.001,100,True,35.857355
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,67.515427,29045.422,29045.422,34828.512,430.20423,67.515427,103.772478,48689.591,44643.359,50426.449,15597.937,3944.924,-101.308,0.0,80.958089,13.442662,76.920802,9.405375,0.0,0.0,0.0,0.0,0.0,430.20423,34828.512,8.233691,14.733384,12064.318,1534.895,9311.799,25539.63,197.705,-15597.937,-3949.537,-55.45,100,True,58.352206
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,54.629419,23501.807,23501.807,29595.87,430.20423,54.629419,107.58906,51865.191,46285.269,52379.331,22783.461,5470.495,-109.427,0.0,68.79493,14.16551,67.599822,12.970403,0.0,0.0,0.0,0.0,0.0,430.20423,29595.87,6.99666,12.519838,12064.318,1534.895,10394.916,27657.147,210.636,-22783.461,-5517.759,-58.885,100,True,35.988179
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,29134.516,67.722522,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,69.788496,30023.306,30023.306,37232.854,430.20423,69.788496,106.045547,48729.652,45621.243,52830.791,15597.937,2994.625,-113.783,0.0,86.546927,16.758431,77.013922,7.225426,0.0,0.0,0.0,0.0,0.0,430.20423,37232.854,8.802093,15.750485,12086.203,1534.895,9303.566,25698.811,62.708,-15597.937,-2988.105,-76.834,100,True,60.625275
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,24083.473,55.981487,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,57.85975,24891.509,24891.509,32626.889,430.20423,57.85975,110.819391,51922.559,47674.971,55410.35,22783.461,4139.289,-108.299,0.0,75.840465,17.980714,67.733173,9.873422,0.0,0.0,0.0,0.0,0.0,430.20423,32626.889,7.713212,13.802039,12086.203,1534.895,10389.191,27807.283,66.478,-22783.461,-4115.634,-93.445,100,True,39.21851
