company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,refinement_shortlist_rank,refinement_tier,is_generated_candidate,risk_decomposition_method,shapley_full_variance,shapley_reconciliation_delta,electricity_shapley_variance_share,hydrogen_shapley_variance_share,capex_shapley_variance_share,electricity_shapley_variance_contribution,hydrogen_input_shapley_variance_contribution,construction_capex_shapley_variance_contribution,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,26569.752,61.911896,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,63.190087,27118.293,27118.293,33089.131,429.154227,63.190087,99.438808,46533.742,42674.585,48645.423,15556.292,3858.584,-0.573,0.0,77.103122,13.913035,72.182558,8.992471,0.922186,0.00665,0.071164,0.0,0.0,429.154227,33089.131,7.82249,13.99758,12717.593,1500.071,9655.233,22529.16,191.41,-15556.292,-3924.492,5.611,1000,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,104.771092599846,0.0,0.847795071,0.046009269,0.10619566,88.824415852505,4.820441402671,11.126235344671,54.213823
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,21116.24,49.204315,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,50.471707,21660.146,21660.146,27964.355,429.154227,50.471707,103.435093,49781.166,44389.607,50693.816,22729.461,5381.543,-10.016,-0.0,65.161551,14.689844,63.034925,12.563219,0.945402,0.004251,0.050347,0.0,0.0,429.154227,27964.355,6.610959,11.829664,12180.853,1500.071,10998.677,24808.102,204.242,-22729.461,-5305.343,3.006,1000,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,118.870702938083,0.0,0.88014507,0.036679769,0.08317516,104.623463212529,4.360149972544,9.887089753009,31.371898
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,27287.38,63.584089,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,65.127613,27949.791,27949.791,35391.358,429.154227,65.127613,101.376334,46527.272,43506.082,50947.65,15556.292,3004.094,-17.095,0.0,82.467691,17.340078,72.167481,7.039868,0.924089,0.006715,0.069196,0.0,0.0,429.154227,35391.358,8.366751,14.971483,10991.022,1500.071,10075.778,23581.036,61.239,-15556.292,-2704.803,1.74,1000,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,163.067071480146,0.0,0.849753422,0.046265477,0.1039811,138.566802071195,7.544375923136,16.955893485815,56.151349
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,22213.621,51.761393,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,53.31947,22882.276,22882.276,30847.0,429.154227,53.31947,106.282856,49773.053,45611.737,53576.461,22729.461,4124.076,-37.24,-0.0,71.878589,18.559119,63.016021,9.696551,0.9485,0.004337,0.047163,0.0,0.0,429.154227,30847.0,7.292435,13.049099,12155.648,1500.071,11109.905,24833.124,64.983,-22729.461,-4052.207,0.212,1000,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,191.839993811757,-0.0,0.883649811,0.037095279,0.07925491,169.519374213414,7.116358085714,15.204261512629,34.219661
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,27787.608,64.749702,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,66.52577,28549.815,28549.815,37088.053,429.154227,66.52577,102.774491,46576.749,44106.107,52644.345,15556.292,2428.457,-42.185,-0.0,86.421269,19.8955,72.282772,5.757003,0.927716,0.006583,0.065701,0.0,0.0,429.154227,37088.053,8.767861,15.68923,12882.025,1500.071,9761.691,22522.799,0.0,-15556.292,-2559.542,-0.938,1000,3,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,216.769560660356,-0.0,0.853918897,0.045823749,0.100257354,185.103624094874,9.933193960323,21.732742605159,57.549506
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,22967.067,53.517047,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,55.311045,23736.969,23736.969,33059.423,429.154227,55.311045,108.274431,49806.719,46466.43,55788.884,22729.461,3293.213,-47.076,-0.0,77.033899,21.722854,63.094468,7.783423,0.951992,0.004275,0.043733,0.0,0.0,429.154227,33059.423,7.815466,13.985013,14448.164,1500.071,10150.539,24300.061,0.0,-22729.461,-3932.581,0.175,1000,3,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,261.033609915689,0.0,0.88799678,0.036846177,0.075157043,231.797005181621,9.618090511724,19.618514222344,36.211236
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,67.203768,28911.345,28911.345,35069.522,430.20423,67.203768,103.46082,48459.777,44509.282,50667.459,15597.937,3927.306,-23.189,-0.0,81.51831,14.314542,76.386604,9.182836,0.927121,0.007157,0.065722,0.0,0.0,430.20423,35069.522,8.290667,14.835338,11719.553,1534.895,10015.645,24888.462,197.705,-15597.937,-3828.821,-18.156,1000,4,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,102.95936098822,-0.0,0.849381815,0.04843623,0.102181956,87.451808874421,4.986963244713,10.520588869085,58.227504
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,54.526789,23457.655,23457.655,29939.413,430.20423,54.526789,107.486429,51715.472,46241.117,52722.874,22783.461,5493.517,19.161,0.0,69.593488,15.066699,67.251804,12.725016,0.948106,0.004684,0.047209,0.0,0.0,430.20423,29939.413,7.077875,12.665166,12821.229,1534.895,10698.261,26651.858,210.636,-22783.461,-5654.71,-21.053,1000,4,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,116.112488464587,0.0,0.879768777,0.039012311,0.081218911,102.152142028161,4.529816565382,9.430529871044,35.42698
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,29134.516,67.722522,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,69.411812,29861.255,29861.255,37522.935,430.20423,69.411812,105.668863,48483.54,45459.192,53120.872,15597.937,2971.969,-52.378,-0.0,87.221214,17.809403,76.44184,7.030028,0.928816,0.007232,0.063953,0.0,0.0,430.20423,37522.935,8.87067,15.873197,11661.877,1534.895,10158.235,24917.41,62.708,-15597.937,-2862.716,-13.217,1000,5,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,160.150156331338,0.0,0.85111003,0.048712954,0.100177017,136.305404293998,7.801387169089,16.043364868251,60.435548
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,24083.473,55.981487,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,57.715356,24829.39,24829.39,33046.104,430.20423,57.715356,110.674997,51740.011,47612.852,55829.566,22783.461,4087.301,-39.858,0.0,76.814922,19.099566,67.308844,9.593488,0.950915,0.004787,0.044298,0.0,0.0,430.20423,33046.104,7.812318,13.979378,11037.779,1534.895,11008.274,27809.861,66.478,-22783.461,-3844.463,0.029,1000,5,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,187.118754723033,-0.0,0.882918615,0.039469529,0.077611856,165.210631777483,7.385489185443,14.522633760107,38.615547
