company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,is_generated_candidate,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,26569.752,61.911896,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,62.948845,27014.763,27014.763,33731.415,429.154227,62.948845,99.197566,46630.415,42571.055,49287.707,15556.292,3930.245,-129.115,0.0,78.599751,15.650905,72.407822,9.458977,0.0,0.0,0.0,0.0,0.0,429.154227,33731.415,7.97433,14.269283,14378.897,1500.071,10143.868,20521.997,191.41,-15556.292,-4095.622,-69.565,100,True,53.200051
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,21116.24,49.204315,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,49.914413,21420.981,21420.981,28518.697,429.154227,49.914413,102.8778,49710.176,44150.443,51248.158,22729.461,5457.024,-102.709,-0.0,66.453258,16.538845,62.869508,12.955094,0.0,0.0,0.0,0.0,0.0,429.154227,28518.697,6.742009,12.064165,12302.668,1500.071,10515.276,25036.325,204.242,-22729.461,-5348.476,-59.663,100,True,30.629846
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,27287.38,63.584089,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,64.785236,27802.858,27802.858,36191.928,429.154227,64.785236,101.033957,46682.372,43359.15,51748.219,15556.292,3075.587,-247.635,-0.0,84.333149,19.547913,72.528892,7.743656,0.0,0.0,0.0,0.0,0.0,429.154227,36191.928,8.556011,15.310145,14860.934,1500.071,10301.805,20116.748,61.239,-15556.292,-3419.972,-61.674,100,True,55.036442
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,22213.621,51.761393,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,52.585571,22567.32,22567.32,31486.236,429.154227,52.585571,105.548957,49736.755,45296.781,54215.697,22729.461,4246.199,-193.775,-0.0,73.368112,20.782541,62.931441,10.34587,0.0,0.0,0.0,0.0,0.0,429.154227,31486.236,7.443555,13.319513,14287.897,1500.071,10577.03,23434.301,64.983,-22729.461,-4492.121,-75.379,100,True,33.301004
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,27787.608,64.749702,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,66.077707,28357.527,28357.527,38039.748,429.154227,66.077707,102.326428,46737.071,43913.819,53596.04,15556.292,2500.586,-322.665,0.0,88.638876,22.561169,72.656348,6.578641,0.0,0.0,0.0,0.0,0.0,429.154227,38039.748,8.992848,16.091822,15182.292,1500.071,10459.741,19846.582,0.0,-15556.292,-2989.437,-85.43,100,True,56.328913
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,22967.067,53.517047,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,54.349086,23324.14,23324.14,33719.644,429.154227,54.349086,107.312472,49800.185,46053.601,56449.105,22729.461,3388.482,-358.103,-0.0,78.572321,24.223235,63.079244,8.730158,0.0,0.0,0.0,0.0,0.0,429.154227,33719.644,7.971547,14.264304,14537.625,1500.071,10594.221,23295.558,0.0,-22729.461,-3792.326,-81.547,100,True,35.064519
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,68.331577,29396.534,29396.534,35987.085,430.20423,68.331577,104.588629,48978.257,44994.471,51585.022,15597.937,3995.129,11.342,0.0,83.651165,15.319588,77.5918,9.260222,0.0,0.0,0.0,0.0,0.0,430.20423,35987.085,8.507585,15.223491,12802.434,1534.895,9357.329,25266.176,197.705,-15597.937,-4086.196,-77.871,100,True,58.582783
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,55.712992,23967.965,23967.965,30780.752,430.20423,55.712992,108.672633,52346.556,46751.426,53564.214,22783.461,5566.333,-28.797,0.0,71.549163,15.83617,68.718745,13.005753,0.0,0.0,0.0,0.0,0.0,430.20423,30780.752,7.276774,13.021074,12054.468,1534.895,10982.865,27379.9,210.636,-22783.461,-5425.555,14.218,100,True,36.428425
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,29134.516,67.722522,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,70.796393,30456.908,30456.908,38675.812,430.20423,70.796393,107.053445,49097.562,46054.845,54273.748,15597.937,3095.713,52.996,0.0,89.901049,19.104656,77.869122,7.072728,0.0,0.0,0.0,0.0,0.0,430.20423,38675.812,9.143218,16.360894,12994.653,1534.895,9358.852,25370.666,62.708,-15597.937,-3167.654,-99.276,100,True,61.047599
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,24083.473,55.981487,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,59.223937,25478.388,25478.388,34121.661,430.20423,59.223937,112.183577,52481.457,48261.849,56905.123,22783.461,4254.432,34.824,0.0,79.31503,20.091093,69.03232,9.808383,0.0,0.0,0.0,0.0,0.0,430.20423,34121.661,8.066587,14.434368,12074.079,1534.895,11103.129,27474.586,66.478,-22783.461,-4017.554,26.236,100,True,39.93937
