company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,refinement_shortlist_rank,refinement_tier,is_generated_candidate,risk_decomposition_method,shapley_full_variance,shapley_reconciliation_delta,electricity_shapley_variance_share,hydrogen_shapley_variance_share,capex_shapley_variance_share,electricity_shapley_variance_contribution,hydrogen_input_shapley_variance_contribution,construction_capex_shapley_variance_contribution,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,26569.752,61.911896,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,62.920899,27002.77,27002.77,33582.068,429.154227,62.920899,99.16962,46489.578,42559.062,49138.36,15556.292,3872.217,-58.299,0.0,78.251748,15.330849,72.079649,9.15875,0.919432,0.006852,0.073716,0.0,0.0,429.154227,33582.068,7.939023,14.206105,12209.314,1500.071,9469.277,23052.612,191.41,-15556.292,-3868.87,5.247,400,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,108.611865875019,-0.0,0.840783806,0.047422862,0.111793332,91.319097952651,5.150685524377,12.142082397991,53.737307
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,21116.24,49.204315,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,50.178986,21534.524,21534.524,28447.663,429.154227,50.178986,103.142373,49698.49,44263.985,51177.124,22729.461,5400.515,-33.991,-0.0,66.287737,16.108751,62.842278,12.663291,0.943369,0.004387,0.052244,0.0,0.0,429.154227,28447.663,6.725216,12.034116,12957.172,1500.071,10165.193,24963.814,204.242,-22729.461,-5527.451,0.944,400,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,122.804211618985,-0.0,0.873817172,0.038016317,0.088166511,107.308428846213,4.668563868236,10.827218904536,31.312004
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,27287.38,63.584089,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,64.859512,27834.734,27834.734,36064.396,429.154227,64.859512,101.108233,46488.003,43391.026,51620.687,15556.292,3033.961,-63.016,-0.0,84.035979,19.176467,72.075979,7.216466,0.921356,0.006923,0.071721,0.0,0.0,429.154227,36064.396,8.525862,15.256196,13441.148,1500.071,8778.437,22890.654,61.239,-15556.292,-3273.493,-7.03,400,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,168.936973395779,0.0,0.842738913,0.047708849,0.109552238,142.369761323827,8.059788505268,18.507423566684,55.67592
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,22213.621,51.761393,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,53.021147,22754.25,22754.25,31558.439,429.154227,53.021147,105.984534,49661.781,45483.711,54287.9,22729.461,4167.908,-10.162,-0.0,73.536358,20.515211,62.756738,9.735591,0.946524,0.004481,0.048995,0.0,0.0,429.154227,31558.439,7.460624,13.350057,13111.118,1500.071,10097.817,25019.979,64.983,-22729.461,-4317.893,7.636,400,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,197.939484321472,0.0,0.877367,0.038482108,0.084150892,173.665571484949,7.617128601781,16.656784234743,34.154165
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,27787.608,64.749702,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,66.174388,28399.018,28399.018,37894.038,429.154227,66.174388,102.423109,46545.34,43955.31,53450.33,15556.292,2447.869,-142.161,0.0,88.299348,22.12496,72.209584,6.035196,0.925135,0.006785,0.06808,0.0,0.0,429.154227,37894.038,8.958402,16.030183,13585.033,1500.071,8667.544,22928.7,0.0,-15556.292,-2739.899,13.861,400,3,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,224.58328748932,0.0,0.847042433,0.047270846,0.105686721,190.231574304095,10.616241999634,23.735471185592,56.990796
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,22967.067,53.517047,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,54.975506,23592.971,23592.971,33921.682,429.154227,54.975506,107.938892,49694.936,46322.432,56651.143,22729.461,3316.686,-55.818,0.0,79.043104,24.067598,62.833995,7.858489,0.950151,0.004416,0.045433,0.0,0.0,429.154227,33921.682,8.01931,14.349771,13213.749,1500.071,10030.441,25057.423,0.0,-22729.461,-3513.461,34.208,400,3,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,269.258296330426,0.0,0.881871692,0.03824625,0.079882058,237.451269441057,10.298120111816,21.508906777553,36.108524
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,66.893341,28777.798,28777.798,35346.955,430.20423,66.893341,103.150393,48351.868,44375.735,50944.892,15597.937,3937.442,-38.691,0.0,82.163197,15.269856,76.135773,9.242432,0.927403,0.007112,0.065485,0.0,0.0,430.20423,35346.955,8.356254,14.952699,12179.396,1534.895,9158.652,25342.689,197.705,-15597.937,-3980.16,-57.442,400,4,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,109.250699598016,0.0,0.8474097,0.050148714,0.102441586,92.580102559617,5.478782070504,11.191814967895,57.709749
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,54.030075,23243.967,23243.967,30326.123,430.20423,54.030075,106.989715,51612.54,46027.428,53109.585,22783.461,5500.991,-84.12,-0.0,70.492388,16.462313,67.012541,12.982466,0.948169,0.004665,0.047166,0.0,0.0,430.20423,30326.123,7.169296,12.828754,13261.796,1534.895,10187.577,26464.137,210.636,-22783.461,-5668.175,36.562,400,4,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,122.902365128934,0.0,0.877545345,0.040579955,0.081874699,107.852398450543,4.987372488327,10.062594190064,35.163093
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,29134.516,67.722522,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,68.998842,29683.593,29683.593,37890.447,430.20423,68.998842,105.255893,48368.857,45281.53,53488.384,15597.937,2994.932,-92.394,-0.0,88.075486,19.076645,76.175261,7.17642,0.929078,0.007188,0.063734,0.0,0.0,430.20423,37890.447,8.957552,16.028664,12942.905,1534.895,9466.757,24324.925,62.708,-15597.937,-3127.592,76.933,400,5,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,169.907806103428,0.0,0.849106806,0.050442037,0.100451157,144.269874502206,8.570495917296,17.067435683927,59.81525
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,24083.473,55.981487,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,57.126468,24576.048,24576.048,33529.479,430.20423,57.126468,110.086108,51588.57,47359.509,56312.94,22783.461,4111.084,-117.976,0.0,77.938515,20.812047,66.956823,9.830355,0.950955,0.004769,0.044275,0.0,0.0,430.20423,33529.479,7.926591,14.183859,12942.905,1534.895,10551.57,26583.181,66.478,-22783.461,-4305.214,-14.305,400,5,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,197.980018134248,-0.0,0.880657612,0.041066961,0.078275427,174.352609970808,8.130437762494,15.496970400946,38.259486
