company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2,delta_tcar_kkrw_per_tco2,delta_absolute_npv_p50_bn_krw,delta_absolute_npv_p90_bn_krw,delta_aligned_capex_bn_krw,delta_net_cash_cost_p50_bn_krw,delta_avoided_carbon_value_p50_bn_krw,delta_policy_support_value_p50_bn_krw
JFE_STEEL_JP,JFE Steel,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,281.895878,8.203209,-2.450389,2312.45,1621.696,0.0,-2349.326,-4661.776,-891.945
JFE_STEEL_JP,JFE Steel,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,281.895878,10.306859,-1.425736,2905.461,2503.552,0.0,-1756.315,-4661.776,-1494.654
JFE_STEEL_JP,JFE Steel,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,321.408363,8.664144,-2.126472,2784.729,2101.263,0.0,-2557.786,-5342.515,-959.791
JFE_STEEL_JP,JFE Steel,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,328.220861,9.469994,-1.410528,3108.249,2645.285,0.0,-2351.634,-5459.883,-2040.771
JFE_STEEL_JP,JFE Steel,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,328.220861,6.895567,-2.149268,2263.269,1557.835,0.0,-3196.614,-5459.883,-1230.413
JFE_STEEL_JP,JFE Steel,CAND-FC0AA3F9FE37C6,P3,PORT-E5F3D5116135,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,321.408363,10.712998,-1.429004,3443.247,2983.953,0.0,-1899.267,-5342.515,-1543.56
JFE_STEEL_JP,JFE Steel,CAND-FCDB7C1BD7991A,P1,PORT-51A2628EF9C2,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,328.220861,5.155379,-2.89665,1692.102,741.362,0.0,-3767.781,-5459.883,-653.597
KOBE_STEEL_JP,Kobe Steel,CAND-0E9003448A63C3,P7,PORT-F194BB679477,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,131.48782,26.095785,0.152903,3431.278,3451.383,0.0,1310.013,-2121.265,-3458.172
KOBE_STEEL_JP,Kobe Steel,CAND-314B41E5534D98,P3,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,8.596562,-0.688902,905.227,832.685,0.0,-813.492,-1718.719,-908.436
KOBE_STEEL_JP,Kobe Steel,CAND-4D158AE8BC3521,P3,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,9.997628,-0.768816,1023.668,944.949,0.0,-644.917,-1668.585,-714.497
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.181677,-0.86391,1078.485,995.16,0.0,-498.446,-1576.93,-192.196
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.979212,-0.595135,1155.408,1098.007,0.0,-421.522,-1576.93,-265.645
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,2.083119,-2.651971,219.355,-59.901,0.0,-1499.364,-1718.719,-230.144
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,114.781594,13.537985,-0.120423,1553.912,1540.09,0.0,-284.038,-1837.95,-1144.018
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,6.85224,-1.59168,701.608,538.635,0.0,-966.977,-1668.585,-386.357
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,4.721918,-1.746609,497.223,313.304,0.0,-1221.495,-1718.719,-500.457
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,4.93039,-2.424075,504.828,256.624,0.0,-1163.757,-1668.585,-173.765
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,9.02775,-2.259821,4105.405,3077.743,0.0,-3466.026,-7571.432,-797.165
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,12.246794,-1.062387,5472.834,4998.076,0.0,-1964.025,-7436.859,-1285.474
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,11.17784,-0.908136,5083.167,4670.188,0.0,-2488.265,-7571.432,-1792.713
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,321.473932,13.722833,-0.283604,4411.533,4320.362,0.0,-871.734,-5283.268,-336.708
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,442.153947,11.886938,-0.693604,5255.856,4949.176,0.0,-2099.68,-7355.536,-626.992
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,8.709354,-2.172873,3972.371,2981.315,0.0,-3618.047,-7590.417,-792.562
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,9.829366,-1.659239,4483.213,3726.427,0.0,-3107.205,-7590.417,-1274.816
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,459.478949,10.748331,-0.964261,4938.632,4495.575,0.0,-2714.123,-7652.755,-2168.02
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,9.836064,-1.57613,4472.989,3756.238,0.0,-3098.443,-7571.432,-1215.013
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,313.643967,13.767152,-0.556225,4317.985,4143.527,0.0,-855.166,-5173.151,-339.454
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,261.543846,14.663975,-0.575441,3835.272,3684.769,0.0,-485.208,-4320.48,-235.386
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,10.557148,-1.029885,4541.73,4098.67,0.0,-2643.795,-7185.524,-830.787
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.564245,-0.804092,5627.863,5294.241,0.0,-1300.05,-6927.912,-727.914
