company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,common_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-DE64C6FAC717,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74,P1,지연·현물조달,False,15748.0,2035,5768.0,11.172668,2060.477,2060.477,3601.93,184.421263,184.421263,11.172668,47.294913,9343.135,8722.188,10263.64,6661.71,629.559,8.611,-0.0,19.530993,8.358325,14.539674,3.367007,0.547118,0.0,0.452882,15.519654,0.0,184.421263,3601.93,0.85152,1.523712,4695.297,715.17,3893.003,0.0,0.0,-6661.71,-583.206,1.923
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-39601EAF8865,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002,P2,지연·부분헤지,False,19250.0,2037,9270.0,59.538946,11546.046,11546.046,15010.145,193.924259,193.924259,59.538946,95.64996,19940.154,18548.848,22012.947,7002.802,1385.94,-5.367,-0.0,77.402103,17.863157,66.71343,7.174485,0.840175,0.006306,0.153519,12.889026,48.738967,193.924259,15010.145,3.548498,6.34969,5926.096,844.557,3637.724,9380.025,27.223,-7002.802,-1280.56,13.783
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-AD0B41B0F73F,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,P3,균형형 라이트헤지,False,22752.0,2035,9270.0,121.276497,25246.645,25246.645,30118.103,208.174258,208.174258,121.276497,157.393165,35952.368,32765.205,37636.664,7518.561,3193.85,6.687,0.0,144.677366,23.400869,136.586566,15.310069,0.913203,0.011127,0.07567,11.046137,109.656309,208.174258,30118.103,7.120119,12.740756,8101.064,1049.735,3287.275,23313.777,144.045,-7518.561,-3130.888,0.198
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-DDCBA267CA97,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,P4,균형형 전환,False,22752.0,2034,9270.0,117.960221,29106.247,29106.247,32870.403,246.746291,246.746291,117.960221,154.175258,42699.466,38042.173,41806.329,8935.926,4716.331,59.038,-0.0,133.215387,15.255166,136.835047,18.874825,0.9177,0.01203,0.07027,12.72118,106.430262,246.746291,32870.403,7.770781,13.905052,9348.101,1264.538,3843.686,27964.305,378.938,-8935.926,-4745.34,-12.056
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-C07B5FF15869,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003,P5,조기 계약형 전환,False,27562.0,2034,9270.0,124.066839,44955.16,44955.16,48382.09,362.346302,362.346302,124.066839,160.354828,67930.368,58103.979,61530.909,13148.819,9862.033,35.644,0.0,133.52445,9.457611,151.185616,27.118777,0.915167,0.013582,0.071251,15.492141,112.901441,362.346302,48382.09,11.437846,20.466907,12204.762,1735.149,6197.659,46735.588,1058.081,-13148.819,-9826.561,-0.699
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.3371646534999999,0.6234470549999998,3,3,0.5704843279999999,0.65,2.98,P6,조기 고헤지,False,32892.0,2033,9270.0,129.297578,74876.578,74876.578,76888.287,579.10271,579.10271,129.297578,165.593466,117421.384,95895.625,97907.334,21019.047,21527.587,1.829,-0.0,132.771416,3.473838,166.468461,37.170882,0.929319,0.016768,0.053913,19.690577,118.211578,579.10271,76888.287,18.1769,32.525784,18340.116,2750.76,10556.548,82458.886,3314.697,-21019.047,-21525.711,0.329
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.5371646534999999,2.2234470549999994,3,3,0.5704843279999999,0.65,2.98,P7,완전 수소·계약형,False,32892.0,2032,9270.0,127.5972,80118.176,80118.176,80819.888,627.899166,627.899166,127.5972,163.908788,129095.527,102918.192,103619.904,22800.016,26178.623,1.287,0.0,128.714756,1.117556,169.287549,41.690349,0.908157,0.020768,0.071075,21.806427,116.773275,627.899166,80819.888,19.106357,34.188956,18526.651,3034.098,11581.163,90766.905,5186.363,-22800.016,-26178.643,1.654
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-69189DCC5A53,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,CURRENT,POSCO 공시전략 프록시,True,22752.0,2033,9270.0,127.16406,36282.237,36282.237,43618.81,285.318325,285.318325,127.16406,163.453224,49936.266,46636.2,53972.773,10353.963,3296.421,-3.644,0.0,152.877702,25.713642,138.730319,11.566259,0.938018,0.01316,0.048822,8.610825,115.784107,285.318325,43618.81,10.311775,18.451913,10522.949,1491.155,4598.625,33343.694,122.961,-10353.963,-3424.342,-18.842
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-DE64C6FAC717,False,False,2030,16.324744844999994,-16.324744844999994,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74,P1,지연·현물조달,False,15748.0,2035,5768.0,-4.346986,-801.677,-801.677,855.427,184.421263,184.421263,-4.346986,48.863307,9821.322,9011.433,10668.537,9813.109,840.671,30.782,-0.0,4.638442,8.985428,0.044533,4.391519,0.634091,0.0,0.365909,15.519654,0.0,184.421263,855.427,0.202229,0.361868,4273.701,715.17,4722.558,0.0,0.0,-9813.109,-705.698,5.7
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-39601EAF8865,False,False,2030,13.94899577,-13.94899577,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002,P2,지연·부분헤지,False,19250.0,2037,9270.0,46.64992,9046.551,9046.551,12880.679,193.924259,193.924259,46.64992,99.855843,21297.355,19364.47,23198.598,10317.919,1902.097,-30.788,0.0,66.421185,19.771265,56.617137,9.967216,0.887747,0.004112,0.108141,12.889026,0.0,193.924259,12880.679,3.045078,5.448869,6087.066,844.557,4030.79,10085.21,28.772,-10317.919,-1712.834,0.909
