company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,refinement_shortlist_rank,refinement_tier,is_generated_candidate,risk_decomposition_method,shapley_full_variance,shapley_reconciliation_delta,electricity_shapley_variance_share,hydrogen_shapley_variance_share,capex_shapley_variance_share,electricity_shapley_variance_contribution,hydrogen_input_shapley_variance_contribution,construction_capex_shapley_variance_contribution,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,26569.752,61.911896,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,63.193475,27119.747,27119.747,32684.509,429.154227,63.193475,99.442196,46497.887,42676.039,48240.801,15556.292,3870.739,48.891,0.0,76.160287,12.966812,72.099011,8.905536,0.911107,0.007912,0.080981,0.0,0.0,429.154227,32684.509,7.726834,13.826414,12292.363,1500.071,10061.153,22444.2,191.41,-15556.292,-3806.189,-6.968,400,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,91.305732155873,0.0,0.846906875,0.048743115,0.104350011,77.327452263306,4.450525766604,9.527754125963,53.797963
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,21116.24,49.204315,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,50.561641,21698.742,21698.742,27685.525,429.154227,50.561641,103.525027,49789.489,44428.203,50414.986,22729.461,5389.788,28.502,-0.0,64.511831,13.950191,63.054319,12.492678,0.937431,0.005072,0.057496,0.0,0.0,429.154227,27685.525,6.545041,11.711711,12804.193,1500.071,10648.536,24729.626,204.242,-22729.461,-5463.694,5.228,400,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,103.551069778422,-0.0,0.881671989,0.038594357,0.079733654,91.298077623165,3.996487000168,8.25650515509,31.464693
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,27287.38,63.584089,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,65.137047,27953.839,27953.839,34898.803,429.154227,65.137047,101.385768,46507.361,43510.131,50455.095,15556.292,3008.208,10.978,-0.0,81.319956,16.182909,72.121087,6.98404,0.913271,0.007989,0.07874,0.0,0.0,429.154227,34898.803,8.250308,14.763119,10194.135,1500.071,9857.122,24491.568,61.239,-15556.292,-2607.339,13.336,400,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,142.155426110677,-0.0,0.849042271,0.04899692,0.101960809,120.695965825937,6.965178046778,14.494282237962,55.741535
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,22213.621,51.761393,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,53.441487,22934.64,22934.64,30498.664,429.154227,53.441487,106.404873,49787.521,45664.101,53228.125,22729.461,4139.071,15.651,-0.0,71.066908,17.625421,63.049734,9.608247,0.940976,0.005174,0.05385,0.0,0.0,429.154227,30498.664,7.210086,12.901744,12922.836,1500.071,10684.734,24738.954,64.983,-22729.461,-4260.8,13.324,400,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,167.247206571924,0.0,0.885427418,0.038996449,0.075576132,148.085262328454,6.522047221438,12.639897022032,34.344539
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,27787.608,64.749702,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,66.629382,28594.281,28594.281,36594.27,429.154227,66.629382,102.878103,46563.427,44150.573,52150.562,15556.292,2428.744,15.89,0.0,85.270673,18.641291,72.251729,5.622347,0.917329,0.007839,0.074832,0.0,0.0,429.154227,36594.27,8.651128,15.480346,12293.245,1500.071,10341.576,22409.519,0.0,-15556.292,-2390.523,-3.315,400,3,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,188.928010100446,0.0,0.853452413,0.048495886,0.098051702,161.241066031584,9.162231160986,18.524712907876,57.23387
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,22967.067,53.517047,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,55.463535,23802.411,23802.411,32646.218,429.154227,55.463535,108.426921,49849.181,46531.872,55375.679,22729.461,3293.234,-24.075,-0.0,76.071063,20.607527,63.193411,7.729876,0.944928,0.005103,0.049969,0.0,0.0,429.154227,32646.218,7.717782,13.810216,12256.374,1500.071,11023.161,25013.178,0.0,-22729.461,-3232.5,-28.413,400,3,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,227.601301703958,0.0,0.889976128,0.038695396,0.071328476,202.559725213364,8.807122537233,16.234453953362,36.366587
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,67.552486,29061.365,29061.365,34380.566,430.20423,67.552486,103.809537,48532.775,44659.302,49978.503,15597.937,3961.169,87.696,-0.0,79.916847,12.364362,76.556286,9.003801,0.91327,0.008671,0.078059,0.0,0.0,430.20423,34380.566,8.127793,14.543891,11708.38,1534.895,9935.556,25088.499,197.705,-15597.937,-3831.189,25.456,400,4,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,88.339016300534,0.0,0.843207644,0.052077351,0.104715005,74.488133828655,4.600461948044,9.250420523835,58.156974
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,55.105878,23706.782,23706.782,29220.782,430.20423,55.105878,108.065519,51891.073,46490.243,52004.243,22783.461,5511.553,110.723,0.0,67.923046,12.817168,67.659985,12.554106,0.938133,0.005691,0.056176,0.0,0.0,430.20423,29220.782,6.907986,12.361166,12963.88,1534.895,10456.596,26936.523,210.636,-22783.461,-5633.943,21.657,400,4,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,99.447728122896,0.0,0.876977452,0.041702046,0.081320502,87.213415203093,4.147173762366,8.087139157437,36.00893
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,29134.516,67.722522,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,69.856352,30052.498,30052.498,36688.836,430.20423,69.856352,106.113403,48563.143,45650.435,52286.772,15597.937,2990.576,77.868,0.0,85.282368,15.426016,76.626876,6.770524,0.915249,0.008765,0.075986,0.0,0.0,430.20423,36688.836,8.673484,15.52035,11648.126,1534.895,10060.985,25157.454,62.708,-15597.937,-2851.524,37.791,400,5,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,137.399184366844,0.0,0.845110443,0.052370973,0.102518583,116.117485636245,7.195728975368,14.085969755231,60.46084
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,24083.473,55.981487,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,58.504645,25168.946,25168.946,32150.981,430.20423,58.504645,111.464286,51917.117,47952.407,54934.442,22783.461,4129.124,164.414,0.0,74.734227,16.229582,67.720524,9.215879,0.941434,0.00582,0.052746,0.0,0.0,430.20423,32150.981,7.600705,13.600717,11648.126,1534.895,11207.851,27432.022,66.478,-22783.461,-3928.45,-8.514,400,5,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,160.253066659151,-0.0,0.880397383,0.042175655,0.077426961,141.086380581671,6.758778128934,12.407907948545,39.407697
