company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_count,feasible_scenario_count,robust_feasible,worst_case_p50_kkrw_per_tco2,worst_case_tcar_kkrw_per_tco2,maximum_regret_p50_kkrw_per_tco2,mean_regret_p50_kkrw_per_tco2,robust_frontier,lambda_0_optimal,lambda_1_optimal,lambda_4_optimal
JFE_STEEL_JP,JFE Steel,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,2,1,False,114.063928,26.038874,16.996313,10.710705,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-0C103CAC9E9685,P1,PORT-48EB0158352D,2,0,False,195.726463,51.204797,105.639332,95.863483,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-11566829CB83FF,P1,PORT-7C1FC602A00B,2,1,False,200.330857,51.532552,109.744082,100.218054,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-12D758CC621EDD,P3,PORT-04FFFE8075F6,2,1,False,210.271402,35.881969,113.741963,107.187267,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-156DBD688B285D,P2,PORT-4FBC33F20EEF,2,0,False,67.858174,17.612999,-32.170389,-36.975522,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-1D1CB9506368C0,P2,PORT-0FD37D80B1EA,2,1,False,147.761437,35.823589,52.510295,45.316451,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-2384C3F783562D,P2,PORT-04FFFE8075F6,2,1,False,219.573171,46.757097,127.522122,118.728231,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-25BA0666383526,P1,PORT-E3494C854A0D,2,1,False,124.19379,41.264264,27.993925,21.274442,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-27DEF6B976065D,P3,PORT-408F044D6828,2,0,False,207.016128,38.479237,110.760435,104.068866,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-2AFD85912C485D,P5,PORT-844170813924,2,0,False,169.776631,14.743286,62.687119,61.41246,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-2DF8CF21E8720D,P1,PORT-9D97003767D5,2,0,False,21.004751,10.554701,-81.263016,-84.948547,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-321A1FBBC2D640,P1,PORT-CCD4397FA6D4,2,1,False,117.37468,30.440343,21.472143,14.603996,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-3785968E4E1C91,P1,PORT-4FBC33F20EEF,2,0,False,69.405508,21.047595,-29.968492,-35.100907,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-3BDAECB8DA1A89,P4,PORT-29DB1A43C5DD,2,0,False,178.236936,21.885581,77.480872,73.039489,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-3DE74006E308F9,P2,PORT-7C1FC602A00B,2,1,False,194.696898,44.020319,101.532639,93.295354,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-44218B07FC843F,P2,PORT-48EB0158352D,2,0,False,190.224378,43.691841,97.492479,89.039014,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-4D77DB7422B451,P2,PORT-3776FB32D8CF,2,0,False,134.503787,39.767692,37.355108,31.110033,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-53E6B469D62558,P1,PORT-33091F63E785,2,0,False,21.970122,11.081316,-80.478187,-84.073448,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-56A2BE8D3222E8,P5,PORT-29DB1A43C5DD,2,0,False,167.815352,12.589051,61.682308,59.929415,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-5B53A6D662B077,P2,PORT-BFE68456F5A9,2,0,False,121.548739,24.453271,24.773464,18.341687,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-65F7157232C73A,P1,PORT-04FFFE8075F6,2,1,False,225.991898,55.118548,136.89189,126.622479,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-6740F2BE1999AB,P2,PORT-6E49C004BA31,2,0,False,178.372821,39.204629,83.940835,76.337413,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-68030B11D579DF,P1,PORT-7BA11C62DF95,2,0,False,172.228191,52.583468,79.453708,71.021535,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-74F6415EBB9977,P3,PORT-E123D45B71CC,2,0,False,196.334001,40.599589,99.482195,93.088683,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8143AC9B1B780D,P5,PORT-0032610F15CE,2,0,False,190.204426,16.699923,82.369261,81.467428,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-81AEAF431DDC0A,P4,PORT-844170813924,2,0,False,179.731367,25.288758,78.257355,74.174946,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-82646489D4D4D1,P2,PORT-25A7E18292F6,2,0,False,51.987305,14.802628,-48.40871,-53.030118,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8A107782070451,P4,PORT-0032610F15CE,2,0,False,201.408263,28.005815,100.045605,95.907519,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8A2CE57122B1A0,P1,PORT-1741394F78A8,2,0,False,20.30839,12.310047,-82.281343,-85.805892,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8DC42B3C7EA2DB,P2,PORT-E123D45B71CC,2,0,False,204.488179,51.059778,111.977436,103.413393,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8F0E9CFE80824D,P6,PORT-576B945395C2,2,0,False,182.801654,6.223014,73.162824,70.776606,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-942FF71D4F4188,P4,PORT-2883A9539B06,2,1,False,125.506373,15.120794,24.811427,20.339485,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-94E38421D8FAE7,P1,PORT-36B22CA0D026,2,0,False,18.54131,12.963713,-83.925013,-87.511267,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-953F1AFEF37202,P1,PORT-6E49C004BA31,2,0,False,183.607668,45.986954,91.598875,82.783857,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,2,1,False,109.63883,20.377182,10.500659,5.25033,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-AE1C3F48385E3F,P5,PORT-2883A9539B06,2,1,False,118.696375,8.688692,14.522606,11.790076,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-AFB45421E864E1,P3,PORT-48EB0158352D,2,0,False,182.345454,33.803455,85.599665,79.153144,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-B210B35AD45FF1,P1,PORT-263958B6D89F,2,0,False,11.583109,6.694813,-92.291191,-95.173456,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-B38C1D7FD5CCAE,P3,PORT-7C1FC602A00B,2,1,False,186.595273,34.190715,89.343997,83.15022,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-B4CBF9F7B55581,P3,PORT-7F45069F34E3,2,0,False,142.921871,25.716431,44.619409,38.951225,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-BC3B7FD8701906,P1,PORT-25A7E18292F6,2,0,False,52.981106,17.460401,-46.913539,-51.785632,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-BD5FC0B8045E4C,P1,PORT-BFE68456F5A9,2,0,False,125.087753,28.662867,29.797578,22.623251,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-BD69BDF77D11F9,P2,PORT-1C641A2E58FD,2,0,False,67.033012,16.11037,-32.695873,-37.650846,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-C535F3B5D7A55A,P1,PORT-1C641A2E58FD,2,0,False,68.70687,19.01618,-30.419145,-35.675552,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-C973F96EA1BC5C,P1,PORT-E123D45B71CC,2,0,False,210.145625,59.600755,120.472981,110.489888,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-CB30BCF3D9CF92,P1,PORT-D5A2DA370FDA,2,0,False,18.44345,9.295295,-84.406714,-87.801047,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-CBE864A3B5E624,P2,PORT-408F044D6828,2,0,False,216.057438,49.639246,124.365166,115.391887,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-D31DAEDCB107AF,P1,PORT-0FD37D80B1EA,2,1,False,151.744071,42.026418,58.573358,50.339299,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-DF57CBE06564A4,P3,PORT-6E49C004BA31,2,0,False,170.818158,30.198158,72.873303,67.026316,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-DFCA23D16E81A2,P1,PORT-408F044D6828,2,0,False,222.320013,58.120072,133.607094,123.144138,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-DFD36ABEC37623,P1,PORT-7F45069F34E3,2,0,False,153.271654,38.80855,60.280739,51.956781,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E142C0366C78ED,P4,PORT-49F18FB13125,2,0,False,138.38945,21.641889,36.386628,32.568624,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E1C48D333700EA,P7,PORT-B91429E42CEB,2,0,False,180.365031,2.081183,70.726201,66.365019,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E280945A557960,P1,PORT-E5F3D5116135,2,1,False,105.898306,27.856474,9.888773,3.074124,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E2E67FC7600525,P2,PORT-7BA11C62DF95,2,0,False,167.66247,44.998118,72.541065,65.282353,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E5C3BE482793EF,P4,PORT-4577AB24CD05,2,0,False,203.905607,24.625789,102.544808,98.405793,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,2,1,False,103.227761,23.897171,5.819165,-0.295952,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,2,2,True,126.062898,22.928,28.16017,22.292119,True,True,True,True
JFE_STEEL_JP,JFE Steel,CAND-E97F5B55830909,P1,PORT-A7F00CD0D5D9,2,0,False,15.61234,9.30862,-87.419819,-90.723154,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-F1788FF7DCC7F6,P2,PORT-E3494C854A0D,2,1,False,121.116963,35.219637,23.40515,17.441641,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,2,2,True,131.346246,29.532682,35.889692,28.798554,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-FA1953D51D82F3,P3,PORT-0FD37D80B1EA,2,1,False,142.084979,27.972396,43.747541,38.096845,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-FC0AA3F9FE37C6,P3,PORT-E5F3D5116135,2,1,False,99.362745,18.829488,0.0,-5.138043,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-FCDB7C1BD7991A,P1,PORT-51A2628EF9C2,2,2,True,135.05977,34.544408,41.310359,33.36565,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-0E9003448A63C3,P7,PORT-F194BB679477,2,1,False,151.024925,1.603406,97.876882,49.29017,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-17BC99375C7C5C,P1,PORT-3DA05887C62D,2,0,False,13.388617,10.246941,-39.759426,-82.247552,False,False,False,False
