company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,common_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-DE64C6FAC717,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74,P1,지연·현물조달,False,15748.0,2035,5768.0,11.488614,2118.745,2118.745,3782.637,184.421263,184.421263,11.488614,47.61086,9434.004,8780.455,10444.347,6661.71,632.068,-21.481,-0.0,20.510849,9.022235,15.032397,3.543783,0.576439,0.0,0.423561,15.302683,0.0,184.421263,3782.637,0.89424,1.600156,4592.642,715.17,4096.182,0.0,0.0,-6661.71,-622.484,-1.055
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-39601EAF8865,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002,P2,지연·부분헤지,False,19250.0,2037,9270.0,60.60324,11752.438,11752.438,15195.499,193.924259,193.924259,60.60324,96.714254,20135.884,18755.24,22198.301,7002.802,1406.67,26.027,-0.0,78.357907,17.754667,67.722739,7.119498,0.861112,0.005584,0.133305,12.833373,48.685883,193.924259,15195.499,3.592317,6.428099,6576.011,844.557,3641.224,9056.942,27.223,-7002.802,-1392.193,1.476
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-AD0B41B0F73F,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,P3,균형형 라이트헤지,False,22752.0,2035,9270.0,121.718279,25338.612,25338.612,30487.368,208.174258,208.174258,121.718279,157.834947,36101.035,32857.173,38005.928,7518.561,3236.489,-7.373,-0.0,146.451189,24.73291,137.300714,15.582435,0.922752,0.009731,0.067517,10.80808,110.217008,208.174258,30487.368,7.207415,12.896965,8359.528,1049.735,3246.242,23249.478,144.045,-7518.561,-3193.316,1.461
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-DDCBA267CA97,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,P4,균형형 전환,False,22752.0,2034,9270.0,118.276611,29184.315,29184.315,33312.712,246.746291,246.746291,118.276611,154.491648,42829.197,38120.241,42248.638,8935.926,4750.901,41.946,-0.0,135.007955,16.731343,137.360812,19.0842,0.920543,0.01044,0.069017,12.657947,106.63407,246.746291,33312.712,7.875346,14.092161,8415.426,1264.538,3972.843,28743.903,378.938,-8935.926,-4660.872,5.466
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-C07B5FF15869,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003,P5,조기 계약형 전환,False,27562.0,2034,9270.0,124.302066,45040.394,45040.394,48647.672,362.346302,362.346302,124.302066,160.590055,68070.755,58189.213,61796.491,13148.819,9891.15,9.608,0.0,134.257399,9.955333,151.573055,27.270989,0.91909,0.011805,0.069105,15.629646,112.444934,362.346302,48647.672,11.500632,20.579255,12817.445,1735.149,6109.483,46361.522,1058.081,-13148.819,-9894.099,1.632
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.3371646534999999,0.6234470549999998,3,3,0.5704843279999999,0.65,2.98,P6,조기 고헤지,False,32892.0,2033,9270.0,129.145055,74788.251,74788.251,76939.563,579.10271,579.10271,129.145055,165.440943,117309.708,95807.298,97958.61,21019.047,21502.116,-0.294,0.0,132.85996,3.714905,166.275619,37.130564,0.932864,0.015081,0.052055,19.683432,117.758438,579.10271,76939.563,18.189022,32.547475,18244.578,2750.76,10552.462,82446.319,3314.697,-21019.047,-21501.303,-0.214
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.5371646534999999,2.2234470549999994,3,3,0.5704843279999999,0.65,2.98,P7,완전 수소·계약형,False,32892.0,2032,9270.0,127.587709,80112.216,80112.216,80786.501,627.899166,627.899166,127.587709,163.899298,129087.483,102912.232,103586.518,22800.016,26174.811,-0.439,-0.0,128.661584,1.073875,169.274737,41.687028,0.91647,0.019048,0.064481,21.815833,116.070464,627.899166,80786.501,19.098464,34.174832,18551.805,3034.098,11581.163,90733.825,5186.363,-22800.016,-26175.808,0.786
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-69189DCC5A53,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,CURRENT,POSCO 공시전략 프록시,True,22752.0,2033,9270.0,127.330289,36329.665,36329.665,44410.341,285.318325,285.318325,127.330289,163.619452,50050.956,46683.628,54764.304,10353.963,3290.232,-77.096,-0.0,155.651905,28.321616,139.132293,11.802004,0.940458,0.011358,0.048184,8.973562,115.162559,285.318325,44410.341,10.498899,18.786752,10460.309,1491.155,4496.675,33541.121,122.961,-10353.963,-3428.263,-0.329
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-DE64C6FAC717,False,False,2030,16.324744844999994,-16.324744844999994,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74,P1,지연·현물조달,False,15748.0,2035,5768.0,-3.814069,-703.395,-703.395,990.795,184.421263,184.421263,-3.814069,49.396224,9936.624,9109.714,10803.904,9813.109,843.928,17.018,-0.0,5.372455,9.186525,0.66974,4.483809,0.661136,0.0,0.338864,15.302683,0.0,184.421263,990.795,0.23423,0.419133,5176.33,715.17,4124.926,0.0,0.0,-9813.109,-909.371,2.659
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-39601EAF8865,False,False,2030,13.94899577,-13.94899577,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002,P2,지연·부분헤지,False,19250.0,2037,9270.0,47.769867,9263.736,9263.736,12946.871,193.924259,193.924259,47.769867,100.975789,21513.289,19581.655,23264.79,10317.919,1933.278,1.643,-0.0,66.762512,18.992645,57.730633,9.960766,0.9028,0.003612,0.093587,12.833373,0.0,193.924259,12946.871,3.060726,5.47687,6989.752,844.557,3951.814,9763.783,28.772,-10317.919,-1997.3,0.278
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,P3,균형형 라이트헤지,False,22752.0,2035,9270.0,110.910199,23088.648,23088.648,28451.818,208.174258,208.174258,110.910199,164.129722,38676.048,34167.583,39530.753,11078.935,4563.997,55.532,-0.0,136.673086,25.762887,132.567366,21.657167,0.946335,0.006281,0.047384,10.80808,1.413238,208.174258,28451.818,6.726198,12.035874,7012.98,1049.735,3814.851,26311.925,153.876,-11078.935,-4177.679,1.895
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,P4,균형형 전환,False,22752.0,2034,9270.0,105.618664,26061.014,26061.014,30262.316,246.746291,246.746291,105.618664,158.865047,45944.084,39199.361,43400.664,13138.348,6762.914,18.191,0.0,122.645474,17.02681,132.953311,27.334647,0.941864,0.006827,0.051309,12.657947,0.0,246.746291,30262.316,7.154212,12.801762,8575.23,1264.538,4421.234,31199.592,406.51,-13138.348,-6669.64,1.898
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003,P5,조기 계약형 전환,False,27562.0,2034,9270.0,108.67242,39377.049,39377.049,42952.767,362.346302,362.346302,108.67242,161.861246,72841.089,58649.824,62225.541,19272.774,14196.073,4.808,-0.0,118.540652,9.868233,147.837343,39.164924,0.93639,0.007845,0.055765,15.629646,0.0,362.346302,42952.767,10.154318,18.170159,12962.355,1735.149,6776.813,50232.83,1134.859,-19272.774,-14191.91,-0.274
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98,P6,조기 고헤지,False,32892.0,2033,9270.0,109.461623,63389.522,63389.522,65403.906,579.10271,579.10271,109.461623,162.193544,125051.008,93926.721,95941.104,30537.198,31128.285,3.999,0.0,112.940079,3.478456,163.207334,53.745711,0.942885,0.010391,0.046724,19.683432,0.0,579.10271,65403.906,15.461916,27.667587,17902.707,2750.76,11721.846,89139.992,3539.236,-30537.198,-31128.428,0.608
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98,P7,완전 수소·계약형,False,32892.0,2032,9270.0,105.771876,66414.073,66414.073,67023.209,627.899166,627.899166,105.771876,158.412295,137470.269,99466.948,100076.085,33052.876,38000.904,-2.417,0.0,106.741994,0.970118,166.296435,60.52456,0.925123,0.013282,0.061596,21.815833,0.0,627.899166,67023.209,15.84473,28.352595,18483.643,3034.098,12820.136,97609.278,5532.181,-33052.876,-38012.147,-0.24
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,CURRENT,POSCO 공시전략 프록시,True,22752.0,2033,9270.0,118.356727,33769.343,33769.343,42321.418,285.318325,285.318325,118.356727,171.570121,53603.937,48952.1,57504.174,15182.756,4621.16,-30.677,0.0,148.330527,29.9738,134.660752,16.304025,0.959442,0.007532,0.033025,8.973562,8.732563,285.318325,42321.418,10.005063,17.903082,9549.44,1491.155,5256.528,37087.648,130.986,-15182.756,-4560.842,-2.816
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88,P1,지연·현물조달,False,19427.1,2029,6160.0,22.954475,7199.532,7199.532,10184.919,313.643967,313.643967,22.954475,57.929999,19887.225,18169.395,21154.782,10969.862,1688.616,-29.214,0.0,32.472869,9.518394,28.431481,5.477006,0.862488,0.0,0.137512,13.685815,0.0,313.643967,10184.919,1.036146,1.897594,7361.821,721.269,11794.224,0.0,0.0,-10969.862,-1716.973,9.054
