company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_count,feasible_scenario_count,robust_feasible,worst_case_p50_kkrw_per_tco2,worst_case_tcar_kkrw_per_tco2,maximum_regret_p50_kkrw_per_tco2,mean_regret_p50_kkrw_per_tco2,robust_frontier,lambda_0_optimal,lambda_1_optimal,lambda_4_optimal
JFE_STEEL_JP,JFE Steel,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,2,1,False,113.714526,30.384467,17.364745,10.841514,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-0C103CAC9E9685,P1,PORT-48EB0158352D,2,0,False,196.366885,55.391878,106.728763,96.849703,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-11566829CB83FF,P1,PORT-7C1FC602A00B,2,1,False,202.39245,47.283148,111.991832,102.49402,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-12D758CC621EDD,P3,PORT-04FFFE8075F6,2,1,False,209.943947,39.140523,113.927923,107.237814,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-156DBD688B285D,P2,PORT-4FBC33F20EEF,2,0,False,70.302124,20.522292,-28.910544,-34.002331,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-1D1CB9506368C0,P2,PORT-0FD37D80B1EA,2,1,False,152.476145,34.291842,56.588067,49.833985,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-2384C3F783562D,P2,PORT-04FFFE8075F6,2,1,False,219.108058,50.619868,127.806019,118.758917,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-25BA0666383526,P1,PORT-E3494C854A0D,2,1,False,127.985783,34.19779,32.823182,25.706361,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-27DEF6B976065D,P3,PORT-408F044D6828,2,0,False,208.947511,33.675261,112.57336,106.062314,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-2AFD85912C485D,P5,PORT-844170813924,2,0,False,170.865658,11.949185,63.91627,62.692843,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-2DF8CF21E8720D,P1,PORT-9D97003767D5,2,0,False,20.547725,11.385932,-81.322588,-85.085553,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-321A1FBBC2D640,P1,PORT-CCD4397FA6D4,2,1,False,116.726527,35.805792,21.852947,14.591616,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-3785968E4E1C91,P1,PORT-4FBC33F20EEF,2,0,False,72.325248,24.151144,-26.136759,-31.603876,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-3BDAECB8DA1A89,P4,PORT-29DB1A43C5DD,2,0,False,177.380137,24.655128,77.079725,72.53181,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-3DE74006E308F9,P2,PORT-7C1FC602A00B,2,1,False,196.518693,40.362055,103.346382,95.234417,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-44218B07FC843F,P2,PORT-48EB0158352D,2,0,False,190.850722,47.171495,98.324471,89.889476,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-4D77DB7422B451,P2,PORT-3776FB32D8CF,2,0,False,136.9085,30.979461,40.805559,34.158909,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-53E6B469D62558,P1,PORT-33091F63E785,2,0,False,21.659745,11.732471,-80.414462,-84.07548,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-56A2BE8D3222E8,P5,PORT-29DB1A43C5DD,2,0,False,167.356519,14.130856,61.494048,59.727162,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-5B53A6D662B077,P2,PORT-BFE68456F5A9,2,0,False,124.132524,34.013049,27.557768,21.147025,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-65F7157232C73A,P1,PORT-04FFFE8075F6,2,1,False,225.677865,59.304935,137.33556,126.698111,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-6740F2BE1999AB,P2,PORT-6E49C004BA31,2,0,False,177.413609,47.70351,84.240555,76.128961,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-68030B11D579DF,P1,PORT-7BA11C62DF95,2,0,False,176.267053,44.316342,83.732953,75.301882,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-74F6415EBB9977,P3,PORT-E123D45B71CC,2,0,False,201.762691,34.180104,104.686708,98.526578,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8143AC9B1B780D,P5,PORT-0032610F15CE,2,0,False,191.310083,13.358836,83.73927,82.826556,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-81AEAF431DDC0A,P4,PORT-844170813924,2,0,False,181.598108,20.73188,80.301201,76.251533,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-82646489D4D4D1,P2,PORT-25A7E18292F6,2,0,False,52.699046,16.762695,-47.08676,-51.891978,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8A107782070451,P4,PORT-0032610F15CE,2,0,False,203.340266,22.867745,102.397931,98.170977,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8A2CE57122B1A0,P1,PORT-1741394F78A8,2,0,False,20.331336,10.306871,-81.769319,-85.417113,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8DC42B3C7EA2DB,P2,PORT-E123D45B71CC,2,0,False,211.242108,44.391545,118.652865,110.249366,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-8F0E9CFE80824D,P6,PORT-576B945395C2,2,0,False,183.268926,5.389324,73.872684,71.495706,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-942FF71D4F4188,P4,PORT-2883A9539B06,2,1,False,124.749038,18.039702,24.269146,19.810971,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-94E38421D8FAE7,P1,PORT-36B22CA0D026,2,0,False,18.401983,10.037595,-83.399797,-87.197028,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-953F1AFEF37202,P1,PORT-6E49C004BA31,2,0,False,182.433646,55.915983,91.703964,82.370684,False,False,False,False
