company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,refinement_shortlist_rank,refinement_tier,is_generated_candidate,risk_decomposition_method,shapley_full_variance,shapley_reconciliation_delta,electricity_shapley_variance_share,hydrogen_shapley_variance_share,capex_shapley_variance_share,electricity_shapley_variance_contribution,hydrogen_input_shapley_variance_contribution,construction_capex_shapley_variance_contribution,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,26569.752,61.911896,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,63.598278,27293.47,27293.47,33299.974,429.154227,63.598278,99.846999,46731.631,42849.762,48856.266,15556.292,3882.953,1.084,-0.0,77.594421,13.996143,72.643672,9.045393,0.91916,0.006928,0.073912,0.0,0.0,429.154227,33299.974,7.872334,14.086772,12780.913,1500.071,9839.029,22415.781,191.41,-15556.292,-3878.93,1.487,1000,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,100.223122534906,0.0,0.851462915,0.045920014,0.102617071,85.336272077313,4.60224715682,10.284603300772,54.33282
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,21116.24,49.204315,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,50.944214,21862.925,21862.925,28251.831,429.154227,50.944214,103.9076,49988.634,44592.386,50981.292,22729.461,5425.429,29.181,-0.0,65.831416,14.887202,63.51836,12.574146,0.943206,0.00443,0.052364,0.0,0.0,429.154227,28251.831,6.67892,11.951273,12809.395,1500.071,9986.764,25604.473,204.242,-22729.461,-5510.312,-2.248,1000,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,113.878409774447,0.0,0.883936209,0.036565944,0.079497847,100.661249783216,4.164071592539,9.053088398692,31.354972
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,27287.38,63.584089,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,65.693426,28192.611,28192.611,35676.049,429.154227,65.693426,101.942146,46777.347,43748.903,51232.34,15556.292,3025.268,-3.176,0.0,83.131066,17.437641,72.750199,7.056774,0.921163,0.006993,0.071844,0.0,0.0,429.154227,35676.049,8.434054,15.091915,12298.746,1500.071,9321.972,23536.723,61.239,-15556.292,-2970.064,0.217,1000,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,156.070904118277,0.0,0.853471034,0.046170986,0.10035798,133.201995851498,7.205947602866,15.662960663912,56.427968
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,22213.621,51.761393,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,54.023204,23184.286,23184.286,31300.204,429.154227,54.023204,106.986591,50011.829,45913.748,54029.665,22729.461,4159.521,61.439,-0.0,72.934627,18.911423,63.572409,9.549205,0.946464,0.004517,0.04902,0.0,0.0,429.154227,31300.204,7.399575,13.240816,11807.272,1500.071,10201.782,26342.908,64.983,-22729.461,-3998.72,-4.548,1000,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,183.974704963007,0.0,0.88747642,0.036966556,0.075557024,163.273212587125,6.800911246641,13.900581129242,34.433962
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,27787.608,64.749702,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,67.208164,28842.668,28842.668,37488.744,429.154227,67.208164,103.456885,46832.132,44398.96,53045.036,15556.292,2439.53,6.357,-0.0,87.354945,20.146781,72.877858,5.669694,0.924889,0.006859,0.068252,0.0,0.0,429.154227,37488.744,8.862587,15.858733,8953.228,1500.071,9614.346,26029.108,0.0,-15556.292,-1713.383,15.588,1000,3,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,207.431400857684,0.0,0.85763196,0.045740451,0.096627589,177.8997989813,9.488005781795,20.043596094589,57.942706
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,22967.067,53.517047,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,56.107093,24078.596,24078.596,33595.748,429.154227,56.107093,109.070479,50122.691,46808.057,56325.209,22729.461,3307.496,-7.137,-0.0,78.283624,22.176531,63.830734,7.723641,0.950077,0.004453,0.04547,0.0,0.0,429.154227,33595.748,7.942257,14.211892,10790.107,1500.071,10981.969,26398.194,0.0,-22729.461,-2862.93,0.646,1000,3,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,250.362323286988,0.0,0.891794599,0.036720861,0.071484541,223.271767656103,9.193519975039,17.897035655846,36.517851
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,67.694509,29122.464,29122.464,34943.766,430.20423,67.694509,103.95156,48660.064,44720.401,50541.703,15597.937,3949.402,9.738,0.0,81.225994,13.531485,76.852168,9.157659,0.922138,0.007466,0.070396,0.0,0.0,430.20423,34943.766,8.260938,14.78214,11781.948,1534.895,9607.167,25502.899,197.705,-15597.937,-3896.374,-7.839,1000,4,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,95.498118624013,-0.0,0.852327686,0.047297371,0.100374943,81.395690478576,4.516809955158,9.585618190279,58.429051
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,55.127991,23716.295,23716.295,29848.211,430.20423,55.127991,108.087632,51984.505,46499.756,52631.672,22783.461,5520.148,35.4,0.0,69.381491,14.253499,67.877166,12.749175,0.944534,0.004883,0.050583,0.0,0.0,430.20423,29848.211,7.056315,12.626585,12947.212,1534.895,10204.703,27301.768,210.636,-22783.461,-5687.512,-11.945,1000,4,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,107.963819924716,-0.0,0.883319395,0.037877641,0.078802964,95.366536120642,4.08941481062,8.507868993454,35.538749
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,29134.516,67.722522,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,70.063297,30141.527,30141.527,37378.047,430.20423,70.063297,106.320349,48703.187,45739.464,52975.984,15597.937,2989.173,25.45,-0.0,86.884425,16.821127,76.952405,6.889107,0.92395,0.007545,0.068505,0.0,0.0,430.20423,37378.047,8.836418,15.811905,11738.671,1534.895,9662.227,25654.734,62.708,-15597.937,-2911.612,-2.159,1000,5,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,148.56905419592,0.0,0.854107454,0.047562999,0.098329548,126.89393656233,7.066389743492,14.608727890098,60.797839
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,24083.473,55.981487,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,58.480114,25158.392,25158.392,32969.097,430.20423,58.480114,111.439754,52045.393,47941.854,55752.558,22783.461,4115.599,12.06,0.0,76.63592,18.155806,68.018699,9.538585,0.947539,0.004991,0.04747,0.0,0.0,430.20423,32969.097,7.794113,13.946802,11100.755,1534.895,11170.855,27919.727,66.478,-22783.461,-3858.691,7.836,1000,5,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,174.037674645008,0.0,0.886523621,0.038308887,0.075167492,154.288509453156,6.667189670663,13.081975521189,38.890872
