company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_count,feasible_scenario_count,robust_feasible,worst_case_p50_kkrw_per_tco2,worst_case_tcar_kkrw_per_tco2,maximum_regret_p50_kkrw_per_tco2,mean_regret_p50_kkrw_per_tco2,robust_frontier,lambda_0_optimal,lambda_1_optimal,lambda_4_optimal
JFE_STEEL_JP,JFE Steel,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,2,1,False,114.157285,29.368218,17.179678,10.792545,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,2,1,False,109.751872,22.935784,10.639203,5.319602,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,2,1,False,103.503346,26.959486,5.706143,-0.271192,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,2,2,True,126.163569,25.333569,27.656578,22.034137,True,True,True,True
JFE_STEEL_JP,JFE Steel,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,2,2,True,131.394109,32.639941,35.427761,28.534999,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-FC0AA3F9FE37C6,P3,PORT-E5F3D5116135,2,1,False,99.612518,21.050327,0.0,-5.069677,False,False,False,False
JFE_STEEL_JP,JFE Steel,CAND-FCDB7C1BD7991A,P1,PORT-51A2628EF9C2,2,2,True,135.051563,38.359235,40.843888,33.07179,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-0E9003448A63C3,P7,PORT-F194BB679477,2,1,False,151.110277,1.285255,97.827782,48.913891,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-314B41E5534D98,P3,PORT-9862FC05DA24,2,2,True,180.785343,29.751109,127.502848,87.396314,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-4D158AE8BC3521,P3,PORT-1144EBE63B41,2,2,True,147.748199,25.805426,94.465704,53.508355,True,True,True,True
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,2,1,False,55.161545,17.931791,1.87905,-39.626457,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,2,1,False,53.282495,13.976285,0.0,-41.895074,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,2,2,True,194.545796,45.451121,141.263301,104.319489,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,2,1,False,140.165549,16.261531,86.883054,44.318462,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,2,2,True,154.387988,33.242639,101.105493,61.748494,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,2,2,True,188.878063,38.626466,135.595568,97.422199,False,False,False,False
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,2,2,True,159.041277,39.064619,105.758782,67.464764,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,2,2,True,87.263296,26.246184,64.308821,53.914996,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,2,1,False,58.561074,13.587244,35.606599,23.756917,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,2,2,True,81.972911,17.536579,59.018436,47.607953,True,True,True,True
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,2,1,False,23.115335,10.101758,0.16086,-12.494769,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,2,1,False,46.476557,16.596772,23.522082,11.761041,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,2,2,True,93.299234,27.360753,70.344759,60.210515,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,2,2,True,90.920547,23.167118,67.966072,57.344764,False,False,False,False
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,2,2,True,95.263503,19.870457,72.309028,61.166388,False,False,False,False
