company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,is_generated_candidate,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,26569.752,61.911896,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,65.446732,28086.742,28086.742,33880.342,429.154227,65.446732,101.695452,47628.532,43643.033,49436.634,15556.292,3906.136,-79.362,-0.0,78.946775,13.500043,74.733599,9.286867,0.0,0.0,0.0,0.0,0.0,429.154227,33880.342,8.009537,14.332283,13015.366,1500.071,9390.654,23547.359,191.41,-15556.292,-4064.886,63.059,100,True,56.756198
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,429.154227,21116.24,49.204315,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P3,균형형 라이트헤지,False,27588.0,2037,9270.0,52.849375,22680.533,22680.533,28749.789,429.154227,52.849375,105.812761,51045.574,45409.994,51479.25,22729.461,5480.094,-155.486,-0.0,66.99174,14.142365,65.981204,13.131829,0.0,0.0,0.0,0.0,0.0,429.154227,28749.789,6.79664,12.161923,13015.366,1500.071,10473.25,25758.302,204.242,-22729.461,-5680.21,138.972,100,True,32.184047
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,27287.38,63.584089,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,68.034664,29197.364,29197.364,36406.259,429.154227,68.034664,104.283385,47840.446,44753.655,51962.551,15556.292,3042.358,-44.433,-0.0,84.832577,16.797913,75.227394,7.19273,0.0,0.0,0.0,0.0,0.0,429.154227,36406.259,8.606681,15.400813,13182.743,1500.071,9387.188,23747.183,61.239,-15556.292,-3217.503,92.735,100,True,59.34413
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,429.154227,22213.621,51.761393,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P2,지연·부분헤지,False,27588.0,2037,9270.0,56.36654,24189.939,24189.939,31904.006,429.154227,56.36654,109.329927,51288.15,46919.4,54633.467,22729.461,4213.282,-155.468,0.0,74.341585,17.975045,66.546446,10.179906,0.0,0.0,0.0,0.0,0.0,429.154227,31904.006,7.542318,13.49624,13983.749,1500.071,10628.365,25414.044,64.983,-22729.461,-4512.094,-159.717,100,True,35.701212
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,27787.608,64.749702,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,69.819085,29963.155,29963.155,38297.734,429.154227,69.819085,106.067806,48011.107,45519.447,53854.026,15556.292,2398.568,-93.092,-0.0,89.240026,19.420941,75.625063,5.805978,0.0,0.0,0.0,0.0,0.0,429.154227,38297.734,9.053838,16.200957,14195.459,1500.071,9544.986,23119.655,0.0,-15556.292,-2734.027,-106.696,100,True,61.128551
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-8826D0B469EE,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,429.154227,22967.067,53.517047,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.459336608,0.65,2.02,P1,지연·현물조달,False,27588.0,2037,9270.0,58.804538,25236.216,25236.216,34278.411,429.154227,58.804538,111.767925,51483.639,47965.677,57007.872,22729.461,3253.433,-264.529,-0.0,79.87434,21.069802,67.001969,8.197431,0.0,0.0,0.0,0.0,0.0,429.154227,34278.411,8.103643,14.500677,14195.459,1500.071,10654.615,25495.272,0.0,-22729.461,-3704.674,-175.067,100,True,38.13921
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,68.422014,29435.44,29435.44,35356.062,430.20423,68.422014,104.679065,48884.834,45033.377,50953.999,15597.937,3904.028,52.571,0.0,82.184367,13.762353,77.374639,8.952625,0.0,0.0,0.0,0.0,0.0,430.20423,35356.062,8.358407,14.956552,11753.358,1534.895,9857.74,25560.445,197.705,-15597.937,-3888.971,18.205,100,True,59.73148
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-921D50D4015721,P3,PORT-96133A6427FE,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P3,균형형 라이트헤지,False,26602.0,2037,9270.0,55.865896,24033.745,24033.745,30305.588,430.20423,55.865896,108.825536,52302.096,46817.206,53089.05,22783.461,5469.327,-15.563,0.0,70.444654,14.578758,68.615399,12.749503,0.0,0.0,0.0,0.0,0.0,430.20423,30305.588,7.164442,12.820067,12473.116,1534.895,10912.615,27294.51,210.636,-22783.461,-5609.99,1.424,100,True,35.200568
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,29134.516,67.722522,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,70.929968,30514.372,30514.372,37895.143,430.20423,70.929968,107.187019,48964.034,46112.309,53493.08,15597.937,2997.632,145.907,0.0,88.086403,17.156436,77.558739,6.628771,0.0,0.0,0.0,0.0,0.0,430.20423,37895.143,8.958663,16.030651,11703.482,1534.895,9966.494,25723.79,62.708,-15597.937,-2903.499,24.439,100,True,62.239434
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,430.20423,24083.473,55.981487,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P2,지연·부분헤지,False,26602.0,2037,9270.0,59.369372,25540.955,25540.955,33523.197,430.20423,59.369372,112.329013,52407.087,48324.416,56306.658,22783.461,4111.855,29.185,0.0,77.923913,18.554541,68.859448,9.490076,0.0,0.0,0.0,0.0,0.0,430.20423,33523.197,7.925106,14.181201,12589.339,1534.895,11017.826,27372.118,66.478,-22783.461,-4254.298,-1.942,100,True,38.704044
